112,192,Property_0112,OR,Oregon,Clackamas,7124.0,2017-07-03 00:00:00,1150000.0,7.9295652173913043,1,6,0,5
113,19,Property_0113,IL,Illinois,Mokena,15120.0,2014-08-15 00:00:00,3750000.0,6.7199999999999998,1,6,0,5
114,20,Property_0114,AL,Alabama,Athens,10125.0,2015-12-30 00:00:00,2770000.0,7.0822743682310465,1,6,0,5
115,41,Property_0115,PA,Pennsylvania,New Kensington,108950.0,2018-03-22 00:00:00,9700000.0,8.9278722680412397,1,6,1,5
116,140,Property_0116,SC,South Carolina,Columbia,10125.0,2018-08-27 00:00:00,2900000.0,6.8186999999999998,1,6,0,6
117,134,Property_0117,OH,Ohio,Medina,90346.0,2018-10-04 00:00:00,15150000.0,7.8702112211221129,1,6,0,6
118,142,Property_0118,CO,Colorado,Durango,47481.0,2018-11-30 00:00:00,8367718.0,7.8099976600549876,3,6,0,5
119,143,Property_0119,WI,Wisconsin,Greenfield,13500.0,2018-12-06 00:00:00,3085000.0,6.9886547811993518,1,6,0,5
12,54,Property_0012,IL,Illinois,Danville,13500.0,2014-10-15 00:00:00,2575000.0,7.0974757281553389,1,6,0,5
120,133,Property_0120,MN,Minnesota,Rochester,70722.0,2018-11-05 00:00:00,11500000.0,7.49395652173913,1,6,0,5
121,139,Property_0121,TN,Tennessee,Hendersonville,10125.0,2018-10-31 00:00:00,2375000.0,7.2729684210526324,1,6,0,5
122,145,Property_0122,WI,Wisconsin,Milwaukee,13000.0,2018-11-13 00:00:00,2616363.0,7.1499986813756351,1,6,0,5
123,144,Property_0123,MO,Missouri,St. Charles,15120.0,2018-11-14 00:00:00,4390000.0,7.2209576309794983,1,6,0,5
124,148,Property_0124,NC,North Carolina,Hickory,14560.0,2018-12-27 00:00:00,4185714.0,7.0000014334471965,1,6,0,5
125,147,Property_0125,TX,Texas,Dayton,14259.0,2019-01-16 00:00:00,4442000.0,6.5511031067086902,1,6,0,5
126,147,Property_0126,IN,Indiana,Kokomo,14490.0,2019-01-16 00:00:00,4651851.0,6.7500012360671047,1,6,0,5
127,,Property_0127,TX,Texas,Abilene,15120.0,2014-10-24 00:00:00,4742850.0,7.0000105421845502,1,6,0,6
128,,Property_0128,TX,Texas,Amarillo,15120.0,2015-03-05 00:00:00,3650000.0,6.7123287671232879,1,6,0,7
129,,Property_0129,MD,Maryland,Baltimore,13905.0,2015-02-02 00:00:00,4552239.0,6.6999997144262409,1,6,0,7
13,55,Property_0013,IA,Iowa,Marshalltown,13000.0,2015-01-06 00:00:00,2070000.0,6.7607246376811592,1,6,0,5
130,,Property_0130,IL,Illinois,Bannockburn,56745.0,2015-05-01 00:00:00,11000000.0,6.1903636363636396,1,6,0,7
131,,Property_0131,ID,Idaho,Boise,13905.0,2014-04-25 00:00:00,6100000.0,6.6885245901639339,1,6,0,7
132,,Property_0132,MN,Minnesota,Brainerd,15120.0,2016-04-20 00:00:00,4328571.0,7.0000006930693761,1,6,0,6
133,,Property_0133,GA,Georgia,Carrollton,10125.0,2016-04-18 00:00:00,2500000.0,7.7264399999999993,1,6,0,6
134,,Property_0134,AR,Arkansas,Conway,13905.0,2014-12-15 00:00:00,4010000.0,6.8578553615960107,1,6,0,7
135,15,Property_0135,OR,Oregon,Cornelius,14500.0,2016-12-29 00:00:00,5571820.0,6.1500012563219917,1,6,0,7
136,,Property_0136,TX,Texas,Corpus Christi,13500.0,2014-10-02 00:00:00,2950000.0,6.9044406779661021,1,6,0,7
137,,Property_0137,FL,Florida,Davie,10908.0,2015-10-01 00:00:00,3515000.0,6.8116927453769556,1,6,0,7
138,,Property_0138,IL,Illinois,Dekalb,13905.0,2016-04-21 00:00:00,3580000.0,6.8994413407821229,1,6,0,6
139,,Property_0139,IA,Iowa,Des Moines,13905.0,2015-07-31 00:00:00,4442857.0,7.0000002250803925,1,6,0,7
14,57,Property_0014,KS,Kansas,Topeka,13905.0,2015-10-29 00:00:00,3532846.0,6.3705012898948894,1,6,0,5
140,,Property_0140,MO,Missouri,Florissant,13905.0,2015-03-19 00:00:00,4485714.0,7.000000445859901,1,6,0,7
141,,Property_0141,MO,Missouri,Florissant,15120.0,2015-12-23 00:00:00,5292308.0,6.4999996220930463,1,6,0,7
142,,Property_0142,TX,Texas,Fort Worth,13905.0,2014-12-23 00:00:00,5125000.0,7.2195121951219505,1,6,0,7
143,,Property_0143,TX,Texas,Galveston,13500.0,2015-02-02 00:00:00,3000000.0,6.4960000000000004,1,6,0,7
144,,Property_0144,FL,Florida,Gulfport,14725.0,2014-02-06 00:00:00,3577378.0,7.4747482653496498,1,6,0,7
145,,Property_0145,FL,Florida,Haines City,10908.0,2016-05-02 00:00:00,4008431.0,7.0859645582024484,1,6,0,5
146,,Property_0146,NM,New Mexico,Hobbs,14000.0,2014-10-17 00:00:00,1725000.0,6.8985507246376807,1,6,0,7
147,,Property_0147,TX,Texas,Houston,10908.0,2015-12-11 00:00:00,3070000.0,6.5342671009771998,1,6,0,5
148,,Property_0148,WA,Washington,Lakewood,13905.0,2015-11-12 00:00:00,4455000.0,6.7999999999999998,1,6,0,6
149,,Property_0149,CT,Connecticut,Meriden,15120.0,2014-04-09 00:00:00,5820000.0,6.6953608247422673,1,6,0,7
15,60,Property_0015,WI,Wisconsin,Madison,12544.0,2015-12-10 00:00:00,2692307.0,6.5000001857143328,1,6,0,5
150,,Property_0150,IL,Illinois,Oak Forest,15120.0,2014-12-10 00:00:00,4924000.0,7.0011372867587323,1,6,0,7
151,,Property_0151,OK,Oklahoma,Oklahoma City,14850.0,2014-11-18 00:00:00,3296739.0,6.900000272997044,1,6,0,7
152,,Property_0152,SC,South Carolina,Rock Hill,13905.0,2014-09-26 00:00:00,4725000.0,7.2065820105820109,1,6,0,7
153,,Property_0153,TX,Texas,San Antonio,13905.0,2014-11-14 00:00:00,3825000.0,6.6525751633986898,1,6,0,6
154,,Property_0154,TX,Texas,San Antonio,13000.0,2015-07-03 00:00:00,2750000.0,6.8309090909090902,1,6,0,5
155,,Property_0155,OK,Oklahoma,Sapulpa,13905.0,2014-11-18 00:00:00,3820724.0,6.9000011516141964,1,6,0,7
156,227,Property_0156,KS,Kansas,Shawnee,15120.0,2015-07-09 00:00:00,5449217.0,6.9000739005255243,1,6,0,7
157,,Property_0157,AR,Arkansas,Sherwood,13905.0,2014-09-23 00:00:00,3382351.0,6.8000039026109302,1,6,0,6
158,14,Property_0158,OR,Oregon,Springfield,14490.0,2015-10-01 00:00:00,5893266.0,6.0000006787407862,1,6,0,7
159,,Property_0159,MO,Missouri,Saint Louis,15120.0,2015-12-23 00:00:00,5161538.0,6.5000005812221078,1,6,0,7
16,61,Property_0016,WI,Wisconsin,Franklin,15120.0,2015-01-29 00:00:00,3895883.0,6.8500003721877682,1,6,0,7
160,,Property_0160,KS,Kansas,Topeka,13905.0,2014-05-01 00:00:00,3575000.0,7.2198041958041959,1,6,0,7
161,,Property_0161,ID,Idaho,Twin Falls,13650.0,2014-02-06 00:00:00,4418750.0,6.2913719943422919,1,6,0,7
162,,Property_0162,AR,Arkansas,West Memphis,13500.0,2014-02-06 00:00:00,1940000.0,8.1765463917525771,1,6,0,7
163,149,Property_0163,IL,Illinois,Waterloo,14490.0,2019-01-31 00:00:00,3715000.0,7.2005394347240905,1,6,0,5
164,151,Property_0164,TN,Tennessee,Harriman,14820.0,2019-01-31 00:00:00,4827338.0,6.9500001864381575,1,6,0,5
165,150,Property_0165,OH,Ohio,Galloway,14820.0,2019-01-31 00:00:00,4673000.0,6.9505670875240746,1,6,0,5
166,152,Property_0166,TX,Texas,Schertz,15120.0,2019-01-31 00:00:00,3760000.0,7.0478723404255312,1,6,0,5
167,153,Property_0167,MO,Missouri,Kirksville,14820.0,2019-02-27 00:00:00,4432773.0,7.1400001759620899,1,6,0,5
168,162,Property_0168,FL,Florida,Orange Park,10908.0,2019-03-21 00:00:00,3607111.0,6.7500002079226284,1,6,0,5
169,164,Property_0169,LA,Louisiana,Sulphur,14820.0,2019-03-27 00:00:00,4027338.0,6.9500002234726761,1,400,0,5
17,62,Property_0017,TX,Texas,Houston,13500.0,2015-01-29 00:00:00,2487500.0,6.7296482412060303,1,6,0,7
170,161,Property_0170,WI,Wisconsin,Mukwonago,63949.0,2019-04-02 00:00:00,11300000.0,7.256619469026548,1,6,0,5
171,160,Property_0171,NC,North Carolina,Sunset Beach,14560.0,2019-04-05 00:00:00,5000000.0,6.7000007999999998,1,6,0,5
172,156,Property_0172,IA,Iowa,Dubuque,77393.0,2019-04-05 00:00:00,6425000.0,7.2679688715953299,1,6,0,5
174,155,Property_0174,WI,Wisconsin,Greenfield,16940.0,2019-04-23 00:00:00,5100000.0,7.3529411764705888,1,6,0,5
175,158,Property_0175,TX,Texas,El Paso,13450.0,2019-04-26 00:00:00,2850000.0,6.844736842105263,1,6,0,5
176,163,Property_0176,NM,New Mexico,Albuquerque,15525.0,2019-04-29 00:00:00,2855000.0,6.8432224168126092,1,6,0,5
177,157,Property_0177,KS,Kansas,Andover,14490.0,2019-04-29 00:00:00,3900000.0,7.641024615384616,1,6,0,5
178,165,Property_0178,GA,Georgia,Perry,10125.0,2019-05-07 00:00:00,2908000.0,7.0887895460797798,1,6,0,5
179,166,Property_0179,AZ,Arizona,Phoenix,15120.0,2019-05-09 00:00:00,4000000.0,7.1551500000000008,1,6,0,5
18,63,Property_0018,SC,South Carolina,Batesburg,10752.0,2016-03-11 00:00:00,2150000.0,6.1958139534883721,1,6,0,5
180,,Property_0180,AZ,Arizona,Oro Valley,14844.0,,1310000.0,,1,6,0,6
182,167,Property_0182,KS,Kansas,Topeka,13861.0,2019-06-10 00:00:00,3328000.0,6.8509615384615392,1,6,0,5
183,172,Property_0183,NC,North Carolina,Salisbury,14820.0,2019-06-10 00:00:00,4444444.0,6.7500006750000674,1,6,0,5
184,169,Property_0184,TX,Texas,Abilene,15120.0,2019-06-12 00:00:00,4742857.1399999997,7.0000000042168677,1,6,0,5
185,173,Property_0185,TX,Texas,San Antonio,13905.0,2019-06-19 00:00:00,3635157.1400000001,7.0000000055018248,1,6,0,5
186,174,Property_0186,WA,Washington,Lakewood,13905.0,2019-06-19 00:00:00,4327714.29,6.9999999930679344,1,6,0,5
187,175,Property_0187,MO,Missouri,Springfield,13500.0,2019-06-28 00:00:00,2875000.0,7.0434782608695654,1,6,0,5
188,86,Property_0188,TX,Texas,Burleson,11200.0,2018-04-19 00:00:00,4353106.0,6.9885272722511242,1,6,0,5
189,146,Property_0189,SC,South Carolina,Columbia,10125.0,2018-11-19 00:00:00,3100000.0,7.4369677419354838,1,6,0,5
19,64,Property_0019,TX,Texas,Garland,11500.0,2016-05-18 00:00:00,3350000.0,6.3874880597014929,1,6,0,5
190,176,Property_0190,KY,Kentucky,Lexington,63293.0,2019-07-05 00:00:00,6950000.0,7.400287769784172,1,6,0,5
191,177,Property_0191,TX,Texas,Arlington,13905.0,2019-07-10 00:00:00,3750000.0,6.9599999999999991,1,6,0,5
192,11,Property_0192,AR,Arkansas,Sherwood,13905.0,2019-07-15 00:00:00,3230000.0,7.1207430340557281,1,6,0,5
193,178,Property_0193,OK,Oklahoma,Oklahoma City,15120.0,2019-07-23 00:00:00,4500000.0,6.833333333333333,1,6,0,5
194,179,Property_0194,IL,Illinois,Moline,70295.0,2019-07-25 00:00:00,4000000.0,6.9614750000000001,1,6,0,5
195,180,Property_0195,TX,Texas,Coppell,63508.0,2019-08-13 00:00:00,7800000.0,6.9552046153846154,1,6,0,7
196,183,Property_0196,NC,North Carolina,Wilson,14490.0,2019-08-14 00:00:00,4243500.0,7.0000000000000009,1,6,0,5
197,184,Property_0197,FL,Florida,Melbourne,13905.0,2019-09-03 00:00:00,4050000.0,6.617283950617284,1,6,0,5
198,185,Property_0198,AL,Alabama,Tuscaloosa,10055.0,2019-09-10 00:00:00,2597898.0,7.1069764863747542,1,6,0,5
199,186,Property_0199,KY,Kentucky,Louisville,9500.0,2019-09-24 00:00:00,800000.0,6.9033750000000005,1,6,0,5
2,44,Property_0002,AZ,Arizona,Glendale,13500.0,2014-05-09 00:00:00,3225000.0,7.0744186046511626,1,6,0,5
20,65,Property_0020,DE,Delaware,Hockessin,12000.0,2016-06-24 00:00:00,5483400.0,7.8301783564941454,1,6,0,5
201,187,Property_0201,FL,Florida,Palmetto,10125.0,2019-09-25 00:00:00,3250000.0,6.8603076923076918,1,6,0,5
203,188,Property_0203,TX,Texas,Missouri City,15950.0,2019-10-02 00:00:00,2125000.0,7.1576470588235299,1,6,0,5
204,189,Property_0204,IL,Illinois,O Fallon,13905.0,2019-10-17 00:00:00,3280000.0,7.0091463414634152,1,6,0,5
205,190,Property_0205,TN,Tennessee,Hermitage,14500.0,2019-10-25 00:00:00,4325000.0,6.9364161849710975,1,6,0,5
206,196,Property_0206,WI,Wisconsin,Madison,19633.0,2019-11-19 00:00:00,3425000.0,6.9423345985401452,1,6,0,5
207,200,Property_0207,AZ,Arizona,Casa Grande,13813.0,2019-11-22 00:00:00,4715000.0,7.0473806998939557,1,6,0,5
208,201,Property_0208,TX,Texas,League City,13905.0,2019-12-05 00:00:00,2871682.0,6.8999993731896501,1,6,0,5
209,204,Property_0209,OK,Oklahoma,Edmond,13905.0,2019-12-05 00:00:00,3423913.0,6.9000000876190484,1,6,0,5
21,66,Property_0021,TX,Texas,Spring,14490.0,2016-08-12 00:00:00,5725000.0,7.1092401746724887,1,6,0,5
210,203,Property_0210,TX,Texas,Coppell,13905.0,2019-12-05 00:00:00,3496405.0,6.9000015730443121,1,6,0,5
211,207,Property_0211,TX,Texas,Irving,13905.0,2019-12-05 00:00:00,3502174.0,6.8999998286778439,1,6,0,5
212,208,Property_0212,TX,Texas,Irving,13905.0,2019-12-05 00:00:00,3330217.0,6.9000008107579784,1,6,0,5
213,205,Property_0213,TX,Texas,Grand Prairie,13905.0,2019-12-05 00:00:00,3234421.0,6.8999984850457015,1,6,0,5
214,206,Property_0214,TX,Texas,Grand Prairie,13905.0,2019-12-05 00:00:00,3415797.0,6.9000002049302109,1,6,0,5
215,202,Property_0215,TX,Texas,Cedar Hill,13905.0,2019-12-05 00:00:00,3695652.0,6.9000003247058972,1,6,0,5
216,209,Property_0216,MS,Mississippi,Olive Branch,14490.0,2019-12-18 00:00:00,4668015.0,6.5000005355595469,1,6,0,5
217,210,Property_0217,CO,Colorado,Colorado Springs,14490.0,2020-01-14 00:00:00,5325000.0,6.4744788732394367,1,6,0,5
218,212,Property_0218,RI,Rhode Island,Warwick,56216.0,2020-02-07 00:00:00,12400000.0,9.0611201613709689,1,6,1,5
219,216,Property_0219,IL,Illinois,Dekalb,13905.0,2020-02-28 00:00:00,3454545.0,7.1500009407895968,1,6,0,5
22,67,Property_0022,TX,Texas,Lufkin,15795.0,2016-08-30 00:00:00,5175000.0,7.0531400966183568,1,6,0,5
220,218,Property_0220,MN,Minnesota,Brainerd,15120.0,2020-02-28 00:00:00,4108351.0,7.3752218347458625,1,6,0,5
221,214,Property_0221,GA,Georgia,Carrollton,10125.0,2020-02-28 00:00:00,2500000.0,7.958245999999999,1,6,0,5
222,224,Property_0222,TX,Texas,Dallas,37000.0,2020-03-09 00:00:00,12800000.0,7.3132812500000002,3,6,0,5
223,228,Property_0223,VT,Vermont,Bennington,14572.0,2020-03-24 00:00:00,4670000.0,6.8492406852248386,1,6,0,5
224,230,Property_0224,IL,Illinois,Rock Island,13905.0,2020-04-20 00:00:00,4051538.0,6.5012348397077853,1,6,0,5
225,231,Property_0225,FL,Florida,Deltona,13000.0,2020-04-21 00:00:00,5110000.0,6.5993737769080241,1,6,0,5
226,233,Property_0226,FL,Florida,Miami,15254.0,2016-07-08 00:00:00,3400000.0,9.1827635294117655,1,6,0,7
227,234,Property_0227,FL,Florida,Miami,12957.82,2016-07-08 00:00:00,500000.0,,1,6,0,7
228,237,Property_0228,IN,Indiana,Evansville,55888.0,2020-05-15 00:00:00,3075000.0,7.3834146341463418,1,6,0,5
229,238,Property_0229,IN,Indiana,Vincennes,14850.0,2020-05-28 00:00:00,3100000.0,6.903225806451613,1,6,0,5
23,68,Property_0023,CO,Colorado,Lafayette,15120.0,2016-10-07 00:00:00,4680571.0,6.3094225042201053,1,6,0,5
230,239,Property_0230,IL,Illinois,Bolingbrook,13905.0,2020-06-03 00:00:00,4222222.0,6.7500003552631762,1,6,0,5
231,240,Property_0231,OK,Oklahoma,Broken Arrow,14560.0,2020-06-09 00:00:00,4740000.0,6.7510548523206744,1,6,0,5
232,243,Property_0232,IL,Illinois,Buffalo Grove,15120.0,2020-06-15 00:00:00,4570000.0,7.0021881838074398,1,6,0,5
233,242,Property_0233,IN,Indiana,Indianapolis,13500.0,2020-06-19 00:00:00,2440000.0,7.5937295081967209,1,6,0,5
234,244,Property_0234,MO,Missouri,Liberty,13905.0,2020-06-25 00:00:00,4653114.0,7.2547115759467751,1,6,0,5
235,245,Property_0235,IL,Illinois,Bannockburn,13000.0,2020-07-23 00:00:00,2800000.0,6.7857142857142856,1,6,0,5
236,246,Property_0236,TX,Texas,Lufkin,10908.0,2020-07-28 00:00:00,3635000.0,6.7724071526822556,1,6,0,5
237,249,Property_0237,KY,Kentucky,Louisville,84580.0,2020-07-30 00:00:00,7360000.0,7.0844282608695659,1,6,1,5
238,247,Property_0238,PA,Pennsylvania,Bethel Park,10046.0,2020-07-31 00:00:00,4250000.0,6.4500011764705878,1,6,0,5
239,251,Property_0239,AL,Alabama,Florence,14820.0,2020-08-26 00:00:00,4569474.0,6.6499995404285039,1,6,0,5
24,69,Property_0024,TN,Tennessee,Chattanooga,10055.0,2016-10-10 00:00:00,3400000.0,6.7820294117647064,1,6,0,5
240,252,Property_0240,TX,Texas,Houston,14490.0,2020-09-04 00:00:00,4244000.0,6.7507068803016015,1,6,0,5
241,253,Property_0241,WI,Wisconsin,Portage,14490.0,2020-09-11 00:00:00,4360000.0,6.6513761467889916,1,6,0,5
242,254,Property_0242,NC,North Carolina,Angier,9804.0,2020-09-30 00:00:00,2025000.0,6.9135802469135799,1,6,0,5
243,255,Property_0243,WI,Wisconsin,Franklin,15120.0,2020-10-07 00:00:00,3812400.0,7.0000000000000009,1,6,0,5
244,256,Property_0244,NC,North Carolina,Rocky Mount,10125.0,2020-10-07 00:00:00,3952609.0,6.5920064443510604,1,6,0,5
245,257,Property_0245,TX,Texas,Dallas,13905.0,2020-10-07 00:00:00,3578485.0,6.800000558895734,1,6,0,5
246,258,Property_0246,TX,Texas,Houston,13905.0,2020-10-21 00:00:00,2450000.0,6.83265306122449,1,6,0,5
247,259,Property_0247,TX,Texas,Arlington,13905.0,2020-10-29 00:00:00,4237000.0,6.4006844465423649,1,6,0,5
248,260,Property_0248,KS,Kansas,Wichita,15120.0,2020-10-30 00:00:00,4500000.0,6.5266666666666664,1,6,0,5
25,87,Property_0025,KY,Kentucky,Shelbyville,14820.0,2017-05-01 00:00:00,4700000.0,6.3829787234042552,1,6,0,5
250,261,Property_0250,AR,Arkansas,Benton,14490.0,2020-11-20 00:00:00,5935000.0,6.2005054759898908,1,6,0,5
251,262,Property_0251,IL,Illinois,Moline,70000.0,2020-11-20 00:00:00,7802000.0,7.3579864137400666,1,6,0,5
252,262,Property_0252,AR,Arkansas,Jonesboro,14490.0,2020-11-20 00:00:00,5538000.0,6.5005417118093174,1,6,0,5
253,265,Property_0253,WI,Wisconsin,Pewaukee,14725.0,2020-11-25 00:00:00,4828000.0,6.3009942004971009,1,6,0,5
254,263,Property_0254,WI,Wisconsin,Racine,15680.0,2020-12-01 00:00:00,6578000.0,6.1568865916691999,1,6,0,5
255,264,Property_0255,IL,Illinois,Springfield,14820.0,2020-12-01 00:00:00,4285714.0,6.3000004200000275,1,6,0,5
256,266,Property_0256,TX,Texas,Pearland,14490.0,2020-12-01 00:00:00,5400000.0,6.0185185185185182,1,6,0,5
257,268,Property_0257,NE,Nebraska,Papillion,14189.0,2020-12-07 00:00:00,5250000.0,6.0,1,6,0,5
258,267,Property_0258,LA,Louisiana,Slidell,14560.0,2020-12-07 00:00:00,4400000.0,6.25,1,6,0,5
259,271,Property_0259,IN,Indiana,Greenwood,18750.0,2020-12-09 00:00:00,2000000.0,9.4250039999999995,1,6,0,5
26,123,Property_0026,FL,Florida,Navarre,11200.0,2018-06-25 00:00:00,3600000.0,6.5434444444444448,1,6,0,5
260,270,Property_0260,TX,Texas,Alvin,10906.0,2020-12-09 00:00:00,2500000.0,7.6289423999999997,1,6,0,5
261,269,Property_0261,TX,Texas,Cedar Park,19200.0,2020-12-09 00:00:00,4200000.0,6.3466685714285722,1,6,0,5
262,272,Property_0262,OH,Ohio,Canal Winchester,11252.0,2020-12-09 00:00:00,2600000.0,5.3363076923076926,1,6,0,5
263,278,Property_0263,TX,Texas,Missouri City,10929.0,2020-12-09 00:00:00,3100000.0,6.279112258064516,1,6,0,5
264,277,Property_0264,TN,Tennessee,Knoxville,10722.0,2020-12-09 00:00:00,2050000.0,7.6882712195121954,1,6,0,5
265,276,Property_0265,MI,Michigan,Grand Rapids,13500.0,2020-12-09 00:00:00,4450000.0,5.0513932584269661,1,6,0,5
266,275,Property_0266,GA,Georgia,Smyrna,10125.0,2020-12-09 00:00:00,2900000.0,7.5657724137931037,1,6,0,5
267,274,Property_0267,AL,Alabama,Tuscaloosa,10195.0,2020-12-09 00:00:00,2500000.0,6.8399999999999999,1,6,0,5
268,273,Property_0268,FL,Florida,Milton,19097.0,2020-12-09 00:00:00,5100000.0,5.1009411764705881,1,6,0,5
269,279,Property_0269,NH,New Hampshire,Manchester,13905.0,2020-12-15 00:00:00,3905000.0,6.2996158770806669,1,6,0,5
27,88,Property_0027,MO,Missouri,Independence,18000.0,2015-05-28 00:00:00,4675000.0,6.4997219251336906,1,6,0,5
270,283,Property_0270,OH,Ohio,Sandusky,10125.0,2020-12-17 00:00:00,2682000.0,7.4216256524981361,1,6,0,5
271,287,Property_0271,MI,Michigan,Kalamazoo,13575.0,2020-12-18 00:00:00,5123077.0,6.4999999024024033,1,6,0,5
272,284,Property_0272,CA,California,Yucca Valley,14490.0,2020-12-18 00:00:00,3600000.0,7.3426944444444446,1,6,0,5
273,288,Property_0273,LA,Louisiana,Kenner,15799.0,2020-12-22 00:00:00,5000000.0,7.2499999999999991,1,6,0,5
274,290,Property_0274,OH,Ohio,Dayton,13905.0,2020-12-23 00:00:00,3575000.0,7.0011188811188809,1,6,0,5
275,262,Property_0275,NC,North Carolina,Raleigh,14560.0,2020-12-23 00:00:00,5354000.0,6.3242435562196482,1,6,0,5
276,291,Property_0276,OK,Oklahoma,Mustang,13650.0,2020-12-24 00:00:00,4704000.0,6.25,1,6,0,5
277,294,Property_0277,IL,Illinois,Oak Park,2455.0,2020-12-29 00:00:00,1118000.0,7.0441860465116273,1,6,0,5
278,293,Property_0278,TX,Texas,Tomball,14820.0,2020-12-29 00:00:00,7000000.0,4.9285714285714288,1,6,0,5
279,292,Property_0279,OK,Oklahoma,Sand Springs,14560.0,2020-12-29 00:00:00,5085000.0,6.3028515240904621,1,6,0,5
28,89,Property_0028,MS,Mississippi,Olive Branch,14490.0,2016-01-27 00:00:00,4668015.0,6.4999996786642731,1,6,0,6
280,301,Property_0280,AR,Arkansas,Mountain Home,14753.0,2020-12-29 00:00:00,5750000.0,6.0,1,6,0,5
281,295,Property_0281,OH,Ohio,Mentor On The Lake,74333.0,2020-12-31 00:00:00,9750000.0,7.5420615384615379,1,6,1,5
282,303,Property_0282,OK,Oklahoma,Owasso,15120.0,2020-12-29 00:00:00,5605000.0,6.1998215878679748,1,6,0,5
283,307,Property_0283,MT,Montana,Bozeman,26449.0,2020-12-30 00:00:00,7310000.0,6.788567441860466,1,6,0,5
284,298,Property_0284,NC,North Carolina,Mocksville,14820.0,2020-12-29 00:00:00,4287500.0,6.4139941690962097,1,6,0,5
285,299,Property_0285,OK,Oklahoma,Oklahoma City,13905.0,2020-12-29 00:00:00,4436363.0,5.500000788934539,1,6,0,5
286,300,Property_0286,CT,Connecticut,Torrington,15120.0,2020-12-29 00:00:00,5833333.0,5.1428574367347109,1,6,0,5
287,304,Property_0287,TX,Texas,Arlington,13905.0,2020-12-28 00:00:00,4403333.0,6.0000004542013974,1,6,0,5
288,302,Property_0288,TN,Tennessee,Antioch,10125.0,2020-12-29 00:00:00,4354615.0,7.1522396354212718,1,6,0,7
289,306,Property_0289,FL,Florida,Clearwater,15525.0,2020-12-28 00:00:00,4100000.0,6.3414634146341466,1,6,0,5
29,91,Property_0029,OK,Oklahoma,Oklahoma City,11140.0,2016-04-20 00:00:00,4676000.0,7.1832549187339616,1,6,0,5
290,309,Property_0290,MO,Missouri,Neosho,14820.0,2021-02-24 00:00:00,3260000.0,6.5030674846625764,1,6,0,5
291,310,Property_0291,NC,North Carolina,Greenville,14490.0,2021-03-18 00:00:00,4843750.0,6.4000000000000004,1,6,0,5
292,311,Property_0292,IL,Illinois,Island Lake,14820.0,2021-04-12 00:00:00,5392000.0,6.25,1,6,0,5
293,315,Property_0293,TX,Texas,Mansfield,15120.0,2021-04-15 00:00:00,4520000.0,6.1061946902654869,1,6,0,5
294,316,Property_0294,KS,Kansas,Hutchinson,2901.0,2021-04-20 00:00:00,1126410.0,11.401532301737378,1,6,0,5
295,317,Property_0295,TX,Texas,Lufkin,10908.0,2021-04-30 00:00:00,3000000.0,5.8721666666666668,1,6,0,5
296,318,Property_0296,WI,Wisconsin,Kenosha,49936.0,2021-05-07 00:00:00,2625000.0,6.8571428571428577,1,6,0,5
297,319,Property_0297,MS,Mississippi,Pascagoula,15120.0,2021-05-11 00:00:00,4080000.0,6.9852941176470589,1,6,0,5
298,320,Property_0298,PA,Pennsylvania,Nanticoke,10908.0,2021-05-17 00:00:00,2950000.0,6.6241545762711862,1,6,0,5
299,323,Property_0299,AZ,Arizona,Cottonwood,15251.0,2021-05-27 00:00:00,4950000.0,5.9771515151515153,1,6,0,5
