34,34,3,332640.0,15120.0,7.0029000000000003,1999-12-04 00:00:00.000,2019-12-31 00:00:00.000,0,
35,35,1,328617.0,10461.0,7.1128999999999998,2000-11-22 00:00:00.000,2023-01-31 00:00:00.000,0,
36,36,3,310000.0,14820.0,6.3917999999999999,2005-12-31 00:00:00.000,2030-12-31 00:00:00.000,0,
37,37,3,289764.0,15053.0,6.25,2002-07-30 00:00:00.000,2027-07-31 00:00:00.000,0,
38,38,3,329555.0,15595.0,6.5129000000000001,2002-07-30 00:00:00.000,2027-07-31 00:00:00.000,0,
39,39,3,195932.0,15052.0,6.0999999999999996,2002-07-30 00:00:00.000,2027-07-31 00:00:00.000,0,
40,40,3,338000.0,15035.0,6.2000000000000002,2001-12-15 00:00:00.000,2026-12-31 00:00:00.000,0,
41,41,3,367500.0,15125.0,6.4000000000000004,2001-06-16 00:00:00.000,2028-12-31 00:00:00.000,0,
42,42,3,356861.0,14490.0,6.5001999999999995,2001-02-02 00:00:00.000,2026-02-28 00:00:00.000,0,
43,43,3,332000.0,14550.0,6.0917000000000003,2007-06-11 00:00:00.000,2032-06-30 00:00:00.000,0,
44,44,1,325000.0,13813.0,6.4039000000000001,2004-01-23 00:00:00.000,2024-01-22 00:00:00.000,5,2024-01-22 00:00:00.000
45,45,1,323921.0,13738.0,6.3352000000000004,2005-08-28 00:00:00.000,2030-08-27 00:00:00.000,0,
46,46,3,276000.0,14820.0,6.0,2007-10-22 00:00:00.000,2032-10-31 00:00:00.000,0,
47,47,3,371800.0,14820.0,6.3017000000000003,2006-09-03 00:00:00.000,2031-09-30 00:00:00.000,0,
48,48,3,384000.0,14490.0,6.0,2002-09-20 00:00:00.000,2027-09-30 00:00:00.000,0,
49,49,9,994500.0,130000.0,7.2327000000000004,1998-03-30 00:00:00.000,2028-12-31 00:00:00.000,0,
50,50,1,220566.0,11040.0,6.1500000000000004,2003-12-19 00:00:00.000,2038-05-11 00:00:00.000,0,
51,51,1,113000.0,10904.0,6.1500000000000004,2001-12-31 00:00:00.000,2038-05-11 00:00:00.000,0,
52,52,1,143000.0,10147.0,6.1500000000000004,2001-12-13 00:00:00.000,2038-05-11 00:00:00.000,0,
53,53,1,140600.0,10202.0,6.1500000000000004,2001-12-20 00:00:00.000,2038-05-11 00:00:00.000,0,
54,54,1,75800.0,10086.0,6.1500000000000004,2001-12-20 00:00:00.000,2038-05-11 00:00:00.000,0,
55,55,1,116551.0,10086.0,6.1500000000000004,2003-12-19 00:00:00.000,2038-05-11 00:00:00.000,0,
56,56,3,348000.0,14820.0,6.25,2005-10-08 00:00:00.000,2030-10-31 00:00:00.000,0,
57,57,3,263000.0,15120.0,6.8632999999999997,2000-12-09 00:00:00.000,2025-12-31 00:00:00.000,0,
58,58,3,309000.0,15120.0,6.7496999999999998,1996-12-27 00:00:00.000,2016-12-31 00:00:00.000,0,
59,59,1,217330.0,11320.0,6.4874999999999998,1997-10-22 00:00:00.000,2017-10-21 00:00:00.000,0,
60,61,3,247000.0,15125.0,6.5,1997-03-01 00:00:00.000,2027-02-28 00:00:00.000,0,
61,62,1,178622.0,10003.0,6.7506000000000004,1999-07-26 00:00:00.000,2023-01-31 00:00:00.000,0,
62,63,1,150615.0,10125.0,3.6734999999999998,2000-09-27 00:00:00.000,2023-01-31 00:00:00.000,0,
63,64,3,370000.0,15272.0,5.8498000000000001,2004-05-15 00:00:00.000,2029-05-31 00:00:00.000,0,
64,65,3,193050.0,13000.0,6.9492000000000003,1993-11-20 00:00:00.000,2018-11-30 00:00:00.000,0,
65,66,1,395898.0,10125.0,8.2478999999999996,2000-02-14 00:00:00.000,2021-01-31 00:00:00.000,0,
66,67,3,292005.0,13905.0,6.2129000000000003,1997-11-01 00:00:00.000,2017-10-31 00:00:00.000,0,
67,68,3,290000.0,13905.0,6.9879999999999995,1998-09-27 00:00:00.000,2018-09-30 00:00:00.000,0,
68,69,1,176601.0,8760.0,8.1196000000000002,1997-09-24 00:00:00.000,2019-01-31 00:00:00.000,0,
69,70,1,252033.0,10125.0,7.3052999999999999,2000-10-16 00:00:00.000,2020-11-30 00:00:00.000,0,
70,71,1,210498.0,10125.0,6.5068999999999999,1998-10-05 00:00:00.000,2019-01-31 00:00:00.000,0,
71,72,3,354999.96000000002,13905.0,7.2449000000000003,2000-01-08 00:00:00.000,2020-01-31 00:00:00.000,0,
72,73,1,180731.0,10125.0,6.4511000000000003,1998-08-10 00:00:00.000,2019-01-31 00:00:00.000,0,
73,74,3,232908.0,13905.0,6.9587000000000003,1996-01-20 00:00:00.000,2016-01-31 00:00:00.000,0,
74,75,1,217336.79999999999,10908.0,6.8995999999999995,2000-05-27 00:00:00.000,2020-05-26 00:00:00.000,0,
75,76,3,208584.0,13905.0,6.8952999999999998,1994-09-25 00:00:00.000,2019-09-30 00:00:00.000,0,
76,77,3,154875.0,14040.0,6.6756000000000002,1992-08-05 00:00:00.000,2017-08-31 00:00:00.000,0,
77,78,1,275930.0,10908.0,6.5000999999999998,1999-12-20 00:00:00.000,2019-12-19 00:00:00.000,0,
78,79,3,335644.0,15624.0,6.7465999999999999,2001-04-19 00:00:00.000,2021-04-30 00:00:00.000,0,
79,80,1,281459.0,13813.0,6.5001999999999995,2003-10-02 00:00:00.000,2023-10-01 00:00:00.000,0,
80,81,1,293310.0,11200.0,7.0,1999-09-24 00:00:00.000,2019-09-23 00:00:00.000,0,
81,82,1,245361.0,13450.0,6.6045999999999996,2000-05-22 00:00:00.000,2020-11-30 00:00:00.000,0,
82,83,1,157745.0,9872.0,3.7557999999999998,2000-09-27 00:00:00.000,2023-01-31 00:00:00.000,0,
83,84,1,251131.20000000001,13560.0,6.3417000000000003,1995-01-01 00:00:00.000,2014-12-31 00:00:00.000,0,
84,85,3,351000.0,13905.0,8.375,1999-10-09 00:00:00.000,2019-10-31 00:00:00.000,0,
85,86,3,244701.95999999999,13905.0,8.3289000000000009,1998-03-05 00:00:00.000,2018-03-31 00:00:00.000,0,
86,87,3,333303.0,13905.0,8.4202999999999992,1997-12-20 00:00:00.000,2017-12-31 00:00:00.000,0,
87,88,3,239100.0,15000.0,8.0504999999999995,1995-03-09 00:00:00.000,2015-03-31 00:00:00.000,0,
88,89,3,211500.0,13905.0,7.4866999999999999,1998-01-03 00:00:00.000,2018-01-31 00:00:00.000,0,
89,90,3,357885.0,13500.0,7.5,1995-10-27 00:00:00.000,2015-10-31 00:00:00.000,0,
90,91,1,198064.56,10135.0,8.5373000000000001,1998-12-21 00:00:00.000,2020-01-31 00:00:00.000,0,
91,92,3,326700.0,13905.0,7.4249999999999998,1996-11-30 00:00:00.000,2016-11-30 00:00:00.000,0,
92,93,3,258999.95999999999,14490.0,7.9728000000000003,2003-03-01 00:00:00.000,2023-02-28 00:00:00.000,0,
93,94,3,344736.0,15120.0,7.7469000000000001,2001-01-20 00:00:00.000,2021-01-31 00:00:00.000,0,
94,95,3,274800.0,13905.0,7.9000000000000004,1999-03-01 00:00:00.000,2034-02-28 00:00:00.000,0,
95,96,3,312375.0,15120.0,6.8627000000000002,2001-01-06 00:00:00.000,2031-01-31 00:00:00.000,0,
96,97,3,188499.95999999999,13000.0,8.0042000000000009,1993-10-23 00:00:00.000,2018-10-31 00:00:00.000,0,
97,100,1,190109.0,10906.0,6.8262,1997-03-23 00:00:00.000,2017-03-22 00:00:00.000,3,2022-03-22 00:00:00.000
98,101,3,198855.0,13905.0,7.5,1994-12-10 00:00:00.000,2019-12-31 00:00:00.000,0,
99,102,1,303866.0,10908.0,6.4998000000000005,1999-07-30 00:00:00.000,2019-07-29 00:00:00.000,0,
100,103,1,196325.0,10125.0,6.6421999999999999,1998-11-30 00:00:00.000,2024-01-31 00:00:00.000,0,
101,104,3,244000.0,13905.0,6.7496999999999998,1996-07-20 00:00:00.000,2016-07-31 00:00:00.000,2,
102,106,3,95000.039999999994,13500.0,7.9166999999999996,1995-03-09 00:00:00.000,2020-03-31 00:00:00.000,0,
103,107,1,238648.0,10125.0,7.2317999999999998,1998-10-19 00:00:00.000,2019-01-31 00:00:00.000,2,
104,108,3,368000.0,15120.0,7.0769000000000002,2000-08-26 00:00:00.000,2020-08-31 00:00:00.000,0,
105,109,3,389000.0,15120.0,7.1500000000000004,2001-03-02 00:00:00.000,2021-03-31 00:00:00.000,0,
106,110,3,369000.0,13905.0,7.4006999999999996,1999-01-09 00:00:00.000,2019-01-31 00:00:00.000,0,
107,111,3,440000.0,15120.0,7.6688000000000001,2001-12-14 00:00:00.000,2021-12-31 00:00:00.000,2,
108,112,10,78207.960000000006,7124.0,6.8006000000000002,1985-01-01 00:00:00.000,2026-01-31 00:00:00.000,0,
109,113,3,252000.0,15120.0,6.7199999999999998,2000-06-24 00:00:00.000,2020-06-30 00:00:00.000,0,
110,114,1,190465.44,10125.0,7.3091999999999997,2001-04-02 00:00:00.000,2022-01-31 00:00:00.000,0,
111,99,1,140946.35999999999,10722.0,9.7856095952024003,1995-04-16 00:00:00.000,2017-04-30 00:00:00.000,0,
112,115,5,20400.0,1200.0,7.7789999999999999,2015-01-22 00:00:00.000,2025-05-31 00:00:00.000,0,
113,115,4,45600.0,1200.0,7.7789999999999999,2015-06-15 00:00:00.000,2026-06-30 00:00:00.000,0,
114,115,7,20400.0,1200.0,7.7789999999999999,2013-02-20 00:00:00.000,2018-04-30 00:00:00.000,0,
115,115,6,21000.0,1200.0,7.7789999999999999,2014-02-01 00:00:00.000,2017-01-31 00:00:00.000,0,
116,115,8,20808.0,1200.0,7.7789999999999999,2017-09-01 00:00:00.000,2027-08-31 00:00:00.000,0,
117,98,1,174108.0,9504.0,9.1635789473684195,1996-05-25 00:00:00.000,2016-05-24 00:00:00.000,0,
118,115,2,612351.0,101750.0,7.7789999999999999,1986-02-15 00:00:00.000,2021-02-28 00:00:00.000,0,
119,120,13,861805.0,70722.0,7.4939999999999998,2000-02-28 00:00:00.000,2020-02-28 00:00:00.000,0,
120,121,1,162810.0,10125.0,3.8896999999999999,2000-01-31 00:00:00.000,2020-01-31 00:00:00.000,0,
121,122,3,187069.92000000001,13000.0,7.1500000000000004,1993-07-17 00:00:00.000,2023-07-31 00:00:00.000,0,
122,123,3,317000.03999999998,15120.0,7.2210000000000001,2002-05-31 00:00:00.000,2022-05-31 00:00:00.000,0,
123,124,3,293000.0,14560.0,7.0,2003-10-08 00:00:00.000,2028-10-31 00:00:00.000,0,
124,124,3,293000.0,14560.0,7.0,2003-10-08 00:00:00.000,2028-10-31 00:00:00.000,0,
125,124,3,293000.0,14560.0,7.0,2003-10-08 00:00:00.000,2028-10-31 00:00:00.000,0,
126,119,3,215600.0,13500.0,6.9886999999999997,1995-11-26 00:00:00.000,2025-11-30 00:00:00.000,0,
127,118,12,594107.76000000001,47481.0,7.0999999999999996,2010-10-26 00:00:00.000,2030-10-31 00:00:00.000,0,
128,117,2,1145733.96,90346.0,7.5625999999999998,1998-10-01 00:00:00.000,2024-01-31 00:00:00.000,0,
129,116,1,197741.28,10125.0,6.8186999999999998,1998-01-21 00:00:00.000,2019-01-31 00:00:00.000,0,
130,125,3,291000.0,14259.0,6.5510999999999999,2004-11-13 00:00:00.000,2029-11-30 00:00:00.000,0,
131,126,3,314000.0,14490.0,6.75,2002-10-12 00:00:00.000,2027-10-31 00:00:00.000,0,
132,127,3,332000.0,15120.0,7.0000105421845502,1999-03-11 00:00:00.000,2024-03-31 00:00:00.000,0,
133,128,3,245000.0,15120.0,6.7123287671232896,2000-03-03 00:00:00.000,2020-03-31 00:00:00.000,0,
134,129,3,305000.0,13905.0,6.69999971442624,2000-05-06 00:00:00.000,2020-05-31 00:00:00.000,0,
135,131,3,408000.0,13905.0,6.6885245901639303,1999-10-09 00:00:00.000,2029-10-31 00:00:00.000,0,
136,132,3,303000.0,15120.0,7.0000006930693797,2000-06-10 00:00:00.000,2025-06-30 00:00:00.000,2,
137,133,1,187535.0,10125.0,7.5014000000000003,1998-09-09 00:00:00.000,2023-09-26 00:00:00.000,2,
138,134,3,275000.0,13905.0,6.8578553615960098,1998-12-05 00:00:00.000,2023-12-31 00:00:00.000,0,
139,135,3,342667.0,14500.0,6.1500012563219899,2006-04-27 00:00:00.000,2031-04-30 00:00:00.000,3,2023-01-01 00:00:00.000
140,136,3,203681.0,13500.0,6.9044406779661003,1995-11-18 00:00:00.000,2025-11-30 00:00:00.000,0,
141,137,1,228400.0,10908.0,6.4978662873399697,1999-06-25 00:00:00.000,2019-06-24 00:00:00.000,0,
142,138,3,247000.0,13905.0,6.8994413407821202,1997-08-30 00:00:00.000,2022-02-28 00:00:00.000,2,
143,139,3,311000.0,13905.0,7.0000002250803899,1999-12-11 00:00:00.000,2019-12-31 00:00:00.000,0,
144,140,3,314000.0,13905.0,7.0000004458599001,1999-05-29 00:00:00.000,2024-05-31 00:00:00.000,0,
145,141,3,344000.0,15120.0,6.4999996220930498,2001-02-24 00:00:00.000,2028-02-29 00:00:00.000,0,
146,142,3,370000.0,13905.0,7.2195121951219496,1999-08-14 00:00:00.000,2019-08-31 00:00:00.000,0,
147,143,3,194880.0,13500.0,6.4960000000000004,1995-06-24 00:00:00.000,2020-06-30 00:00:00.000,0,
148,144,3,267400.0,14725.0,7.4747482653496498,1996-09-01 00:00:00.000,2021-08-31 00:00:00.000,0,
149,145,1,278586.0,10908.0,6.9500011351074802,2000-08-31 00:00:00.000,2020-08-30 00:00:00.000,0,
150,146,3,119000.0,14000.0,6.8985507246376798,1990-07-25 00:00:00.000,2020-07-31 00:00:00.000,0,
151,147,1,200602.0,10908.0,6.5342671009771998,1999-09-15 00:00:00.000,2019-09-14 00:00:00.000,0,
152,148,3,302940.0,13905.0,6.7999999999999998,1995-12-01 00:00:00.000,2020-11-30 00:00:00.000,0,
153,149,3,389670.0,15120.0,6.69536082474227,2001-06-01 00:00:00.000,2026-05-31 00:00:00.000,0,
154,150,3,344736.0,15120.0,7.0011372867587296,2000-03-03 00:00:00.000,2020-03-31 00:00:00.000,0,
155,151,3,227475.0,14850.0,6.9000002729970404,1996-01-06 00:00:00.000,2021-01-31 00:00:00.000,0,
156,152,3,340511.0,13905.0,7.20658201058201,1999-05-29 00:00:00.000,2024-05-31 00:00:00.000,0,
157,153,3,254461.0,13905.0,6.6525751633986898,1999-06-26 00:00:00.000,2024-06-30 00:00:00.000,0,
158,154,3,187850.0,13000.0,6.8309090909090902,1994-07-02 00:00:00.000,2019-07-31 00:00:00.000,0,
159,155,3,263630.0,13905.0,6.9000011516141999,1998-10-10 00:00:00.000,2023-10-31 00:00:00.000,0,
160,156,3,376000.0,15120.0,6.9000739005255198,2001-09-09 00:00:00.000,2030-09-30 00:00:00.000,0,
161,157,3,230000.0,13905.0,6.8000039026109302,1997-02-09 00:00:00.000,2022-02-28 00:00:00.000,0,
162,158,3,353596.0,14490.0,6.0000006787407898,2006-01-07 00:00:00.000,2031-01-31 00:00:00.000,0,
163,159,3,335500.0,15120.0,6.5000005812221104,2001-12-14 00:00:00.000,2028-02-29 00:00:00.000,0,
164,160,3,258108.0,13905.0,7.2198041958042003,1996-08-05 00:00:00.000,2021-08-31 00:00:00.000,0,
165,161,3,278000.0,13650.0,6.2913719943422901,2002-11-22 00:00:00.000,2032-11-30 00:00:00.000,0,
166,162,3,158625.0,13500.0,8.1799999999999997,1995-08-05 00:00:00.000,2020-08-31 00:00:00.000,0,
167,164,3,335500.0,14820.0,6.9500000000000002,2003-06-03 00:00:00.000,2032-08-31 00:00:00.000,0,
168,163,3,267500.0,14490.0,7.2004999999999999,2006-11-11 00:00:00.000,2031-11-30 00:00:00.000,0,
169,165,3,324800.0,14820.0,6.9505999999999997,2003-06-07 00:00:00.000,2028-06-30 00:00:00.000,0,
170,166,3,265000.0,15120.0,7.0479000000000003,2000-08-26 00:00:00.000,2020-08-31 00:00:00.000,0,
175,115,5,816.0,0.0,7.7789999999999999,2015-01-22 00:00:00.000,2025-05-31 00:00:00.000,0,
176,115,2,10000.08,0.0,7.7789999999999999,1986-02-15 00:00:00.000,2021-02-28 00:00:00.000,0,
177,115,16,5040.0,0.0,7.7789999999999999,2017-11-01 00:00:00.000,2018-10-31 00:00:00.000,1,
178,115,17,1183.2,0.0,7.7789999999999999,2015-02-01 00:00:00.000,2020-01-31 00:00:00.000,1,
180,167,3,316500.0,14820.0,7.1399999999999997,2006-07-01 00:00:00.000,2031-06-30 00:00:00.000,0,
192,168,1,243480.0,10908.0,6.75,1999-11-12 00:00:00.000,2019-11-11 00:00:00.000,0,
193,168,1,243480.0,10908.0,6.75,1999-11-12 00:00:00.000,2019-11-11 00:00:00.000,0,
194,169,3,279900.0,14820.0,6.9500000000000002,2007-01-08 00:00:00.000,2032-01-31 00:00:00.000,0,
196,170,15,780950.0,63949.0,6.9111000000000002,2004-09-27 00:00:00.000,2029-12-31 00:00:00.000,0,
197,171,3,335000.0,14560.0,6.7000000000000002,2003-09-07 00:00:00.000,2028-09-30 00:00:00.000,0,
198,172,13,466967.0,77393.0,7.2679999999999998,2001-09-01 00:00:00.000,2021-09-30 00:00:00.000,0,
206,174,3,375000.0,16940.0,7.3529,2002-04-05 00:00:00.000,2022-04-30 00:00:00.000,0,
207,175,3,195075.0,13450.0,6.8446999999999996,1995-03-14 00:00:00.000,2020-03-31 00:00:00.000,0,
208,176,3,195374.0,15525.0,,1995-04-21 00:00:00.000,2026-04-30 00:00:00.000,0,
209,177,3,297999.96000000002,14490.0,7.641,2001-05-12 00:00:00.000,2021-05-31 00:00:00.000,0,
210,178,1,196325.0,10125.0,6.6551,1998-11-30 00:00:00.000,2024-01-31 00:00:00.000,0,
211,179,3,286206.0,15120.0,7.1551999999999998,2001-06-03 00:00:00.000,2021-06-30 00:00:00.000,0,
220,182,3,228000.0,13861.0,6.851,1999-09-12 00:00:00.000,2029-09-30 00:00:00.000,0,
221,183,3,300000.0,14820.0,6.75,2006-04-27 00:00:00.000,2031-04-30 00:00:00.000,0,
222,184,3,332000.0,15120.0,7.0,1999-03-11 00:00:00.000,2024-03-31 00:00:00.000,0,
223,185,3,254461.0,13905.0,7.0,1999-06-26 00:00:00.000,2024-06-30 00:00:00.000,0,
224,186,3,302940.0,13905.0,7.0,1995-12-01 00:00:00.000,2020-11-20 00:00:00.000,0,
225,187,3,202500.0,13500.0,7.0434999999999999,1995-11-30 00:00:00.000,2031-01-31 00:00:00.000,0,
227,188,1,293310.0,11200.0,6.7378999999999998,1999-09-24 00:00:00.000,2019-09-23 00:00:00.000,0,
229,189,1,197741.28,10125.0,6.8883000000000001,1998-01-21 00:00:00.000,2019-01-31 00:00:00.000,0,
231,190,14,483300.0,63293.0,6.9539999999999997,1986-07-02 00:00:00.000,2019-02-04 00:00:00.000,0,
234,191,3,261000.0,13905.0,6.96,1996-09-27 00:00:00.000,2021-09-30 00:00:00.000,0,
236,192,3,230000.0,13905.0,7.1207000000000003,1997-02-09 00:00:00.000,2022-02-28 00:00:00.000,0,
239,193,3,307500.0,15120.0,6.8333000000000004,2000-12-02 00:00:00.000,2030-12-31 00:00:00.000,0,
241,194,13,210885.0,70295.0,6.4846000000000004,2001-03-13 00:00:00.000,2021-03-12 00:00:00.000,0,
242,194,18,48500.0,0.0,6.4846000000000004,2004-03-23 00:00:00.000,2021-03-12 00:00:00.000,0,
255,195,14,542505.95999999996,63508.0,6.9551999999999996,2019-05-16 00:00:00.000,2022-09-23 00:00:00.000,3,2022-06-01 00:00:00.000
256,196,3,297045.0,14490.0,7.0,2002-04-04 00:00:00.000,2027-04-30 00:00:00.000,0,
257,197,3,268000.0,13905.0,6.6173000000000002,1999-07-17 00:00:00.000,2024-07-31 00:00:00.000,0,
260,198,1,179255.0,10055.0,6.9000000000000004,2001-04-13 00:00:00.000,2022-01-31 00:00:00.000,0,
263,199,1,52597.0,9500.0,6.5746000000000002,1995-11-07 00:00:00.000,2022-02-28 00:00:00.000,0,
265,201,1,217506.0,10125.0,6.7000000000000002,1997-06-27 00:00:00.000,2022-06-26 00:00:00.000,0,
267,203,3,152100.0,15950.0,7.1576000000000004,1994-07-22 00:00:00.000,2025-03-30 00:00:00.000,0,
270,204,3,229900.0,13905.0,7.0091000000000001,1998-06-06 00:00:00.000,2028-06-30 00:00:00.000,0,
272,205,3,300000.0,14500.0,6.9363999999999999,2000-01-15 00:00:00.000,2025-01-31 00:00:00.000,0,
284,206,3,237775.0,18233.0,6.9423000000000004,1997-10-17 00:00:00.000,2028-10-31 00:00:00.000,0,
285,206,20,1.0,1400.0,6.9423000000000004,1997-06-18 00:00:00.000,2022-06-30 00:00:00.000,0,
286,207,1,325377.0,13813.0,6.9009,2003-08-27 00:00:00.000,2023-08-26 00:00:00.000,0,
288,208,3,198146.04000000001,13905.0,6.9000000000000004,1996-05-11 00:00:00.000,2021-05-31 00:00:00.000,0,
289,209,3,236250.0,13905.0,6.9000000000000004,1995-12-16 00:00:00.000,2020-12-31 00:00:00.000,0,
290,210,3,241252.0,13905.0,6.9000000000000004,1998-01-03 00:00:00.000,2023-01-31 00:00:00.000,0,
291,211,3,241650.0,13905.0,6.9000000000000004,1996-10-19 00:00:00.000,2021-10-31 00:00:00.000,0,
292,212,3,229785.0,13905.0,6.9000000000000004,1996-11-23 00:00:00.000,2021-11-30 00:00:00.000,0,
293,213,3,223175.0,13905.0,6.9000000000000004,1996-08-17 00:00:00.000,2021-08-31 00:00:00.000,0,
294,214,3,235690.0,13905.0,6.9000000000000004,1996-09-29 00:00:00.000,2021-09-30 00:00:00.000,0,
295,215,3,255000.0,13905.0,6.9000000000000004,1999-07-10 00:00:00.000,2024-07-31 00:00:00.000,0,
300,216,3,303421.0,14490.0,6.5,2002-10-12 00:00:00.000,2027-10-31 00:00:00.000,0,
301,217,3,344766.0,14490.0,6.4744999999999999,2003-09-07 00:00:00.000,2028-09-30 00:00:00.000,0,
302,218,21,803229.0,46564.0,7.8201999999999998,2015-04-01 00:00:00.000,2030-10-31 00:00:00.000,0,
303,218,22,30816.0,1712.0,6.4777000000000005,2015-06-01 00:00:00.000,2025-05-31 00:00:00.000,0,
304,218,25,56381.639999999999,3440.0,17.140899999999998,2016-05-01 00:00:00.000,2021-04-30 00:00:00.000,0,
305,218,23,114345.0,4500.0,7.1809000000000003,1994-04-27 00:00:00.000,2023-07-31 00:00:00.000,0,
307,219,3,247000.0,13905.0,8.0904000000000007,1997-08-30 00:00:00.000,2022-08-31 00:00:00.000,0,
308,220,3,303000.0,15120.0,7.4539,2000-06-10 00:00:00.000,2025-06-30 00:00:00.000,0,
309,221,1,193161.0,10125.0,7.7263999999999999,1998-09-09 00:00:00.000,2023-09-26 00:00:00.000,0,
311,222,26,851000.0,37000.0,6.6483999999999996,2019-07-01 00:00:00.000,2034-06-30 00:00:00.000,0,
321,223,1,319859.53999999998,14572.0,6.8493000000000004,2006-10-16 00:00:00.000,2032-01-31 00:00:00.000,0,
331,224,3,263400.0,13905.0,6.5011999999999999,1998-03-19 00:00:00.000,2033-03-31 00:00:00.000,0,
332,225,1,330859.0,13000.0,6.4747000000000003,1999-09-23 00:00:00.000,2024-09-22 00:00:00.000,0,
335,226,31,312213.96000000002,15254.0,9.1828000000000003,2016-07-07 00:00:00.000,2019-07-07 00:00:00.000,1,
340,228,9,62189.760000000002,55888.0,2.0224000000000002,2017-11-01 00:00:00.000,2022-10-31 00:00:00.000,0,
344,229,3,214000.0,14850.0,6.9032,1995-12-31 00:00:00.000,2031-02-28 00:00:00.000,0,
349,230,3,285000.0,13905.0,6.75,1998-08-01 00:00:00.000,2028-07-31 00:00:00.000,0,
350,231,3,320000.0,14560.0,6.7511000000000001,2003-11-13 00:00:00.000,2028-11-30 00:00:00.000,0,
352,232,3,320000.0,15120.0,7.0022000000000002,2000-02-27 00:00:00.000,2025-02-28 00:00:00.000,0,
354,233,3,185287.0,13500.0,7.5937000000000001,1995-05-27 00:00:00.000,2025-05-31 00:00:00.000,0,
355,234,3,326768.0,13905.0,7.0225999999999997,2000-03-17 00:00:00.000,2025-03-31 00:00:00.000,0,
